,철광석 Fines (Daily) [중국(수입가 CFR)] 현물USD/ton,Bloomberg(DJ-UBS) Commodity Index1991=100,Bloomberg Commodity Total Return1991=100,TR/CC CRB Index1967=100,S&P GSCI1970=100,GSCI Energy1970=100,GSCI Petroleum1970=100,GSCI Non-Energy1970=100,GSCI Reduced Energy Index (CPW 2)1970=100,GSCI Light Energy Index (CPW 4)1970=100,GSCI Industrial Metals1970=100,GSCI Precious Metals1970=100,GSCI Agriculture1970=100,GSCI Livestock1970=100,GSCI Softs1970=100,Reuters Index of Commodity Prices1931.09.18=100,CRB BLS Spot Index1967=100,PDS 원자재 지수2015.01.02=100,PDS 귀금속 하위지수2015.01.02=100
20140224,120.61,133.89,269.6,302.2,652.52,345.63,376.65,393.06,580.52,511.48,341.28,1802.31,379.95,346.25,116.35,2616.4,470.7,,
20140221,122.14,133.69,269.19,301.58,650.88,345.14,374.6,390.96,578.71,509.54,343.88,1782.53,375.01,346.58,113.4,2617.97,467.54,,
20140220,122.61,133.35,268.51,301.25,652.78,346.66,376.92,390.59,579.92,510.14,343.84,1773.64,375.2,345.45,112.2,2613.8,467.76,,
20140219,123.93,133.71,269.23,301.7,653.38,347.01,376.96,390.85,580.41,510.55,345.09,1779.49,375.11,344.77,113.02,2612.56,466.56,,
20140218,124.1,132.84,267.47,298.49,649.79,344.92,375.33,389.26,577.41,508.08,345.3,1784.71,371.18,345.55,110.41,2604.76,465.5,,
20140217,124.69,130.66,263.08,293.24,640.06,339.55,369.88,384.02,568.95,500.82,342,1772.89,364.26,342.33,107.21,2593.64,462.56,,
20140214,121.93,130.66,263.08,293.24,640.06,339.55,369.88,384.02,568.95,500.82,342,1772.89,364.26,342.33,107.21,2579.7,462.56,,
20140213,122.47,130.09,261.93,292.57,637.91,338.52,368.49,382.41,566.93,498.94,340.2,1740.41,363.23,342.63,107.08,2571.9,460.91,,
20140212,121.56,129.33,260.4,291.74,636.22,337.89,367.87,380.59,565.17,497.14,341.22,1733.78,360.84,339.27,107.31,2564.36,459.69,,
20140211,120.79,128.85,259.44,290.21,634.83,337.34,366.99,379.21,563.76,495.73,336.76,1725.67,360.6,339.59,105.57,2557.84,459.52,,
20140210,121.07,127.91,257.54,288.89,632.49,336.03,366.12,378.01,561.75,494.02,336.98,1707.43,359.25,338.71,105.14,2558.06,458.49,,
20140207,121.19,128.48,258.69,289.77,635.11,337.96,367.51,377.97,563.56,495.12,339.34,1691.65,358.51,338.91,105.1,2560.02,459.87,,
20140206,122.08,128.08,257.89,287.22,626.71,332.29,360.25,376.53,557.25,490.67,338.02,1684.79,357.8,336.3,104.58,2552.29,460.39,,
20140205,122.94,128.07,257.87,287.11,624.11,330.42,357.72,376.47,555.42,489.53,333.99,1683.15,359.44,337.28,105.9,2554.43,460.13,,
20140204,123.02,128.34,258.41,286.44,623.44,330.59,356.61,374.48,554.31,488.06,333.18,1672.44,357.44,334.76,104.8,2552.29,459.27,,
20140203,123.02,126.4,254.51,283.61,619.11,328.46,355.97,371.4,550.31,484.39,332.53,1682.52,350.8,335.33,103.88,2540.31,458.13,,
20140131,123.02,126.12,253.94,283.31,622.26,330.98,358.7,370.74,552.29,485.35,335.67,1655.89,347.11,339.35,102.24,2564.46,457.98,,
20140130,123.02,126.33,254.36,283.56,626.64,334.58,362.54,369.58,554.98,486.54,337.53,1659.13,344.27,337.92,100.15,2564.46,457.34,,
20140129,123.32,127.59,256.9,284.38,626.91,334.86,361.13,369.34,555.09,486.52,339.69,1686.72,341.26,338.24,98.92,2564.46,456.45,,
20140128,123.57,126.38,254.47,282.18,623.91,332,359.87,371.3,553.62,486.39,341.36,1672.47,345.33,337.56,98.79,2565.22,456.83,,
20140127,124.48,125.51,252.72,279.71,618.31,327.8,356.11,371.61,549.82,484.17,341.67,1690.77,344.4,338.79,98.02,2560.4,456.48,,
20140124,124.29,127,255.71,282.54,624.87,332.26,359.96,372.61,554.71,487.57,343.79,1691.65,345.7,337.87,99.81,2566.32,458.12,,
20140123,124.61,125.97,253.64,281.29,623.6,331.23,360.38,372.92,553.92,487.21,344.98,1691.87,345.89,337.46,99.78,2548.06,459.09,,
20140122,122.46,125.77,253.24,280.53,623.24,330.97,360.19,372.91,553.67,487.05,349.57,1662.14,343.94,339.22,99.61,2547.96,459.95,,
20140121,124.12,124.95,251.58,278.4,616.41,325.92,355.16,373.07,548.96,484.22,351.79,1666.34,344.42,335.94,100.36,2555.21,459.24,,
20140120,128.79,125.16,252.01,278.41,615.56,324.93,354.41,374.17,548.72,484.5,352.95,1682.98,346.19,334.03,100.01,2570.05,458.3,,
20140117,130.47,125.16,252.01,278.41,615.56,324.93,354.41,374.17,548.72,484.5,352.95,1682.98,346.19,334.03,100.01,2575.67,458.3,,
20140116,127.72,125.15,251.97,278.42,613.44,323.22,352.22,374.64,547.4,483.87,350.57,1666.63,348.96,334.42,100.69,2582.78,459.29,,
20140115,129.52,124.91,251.49,277.84,614.72,324.64,354.01,373.21,547.83,483.57,350.77,1665.35,346.57,333.16,99.37,2577.44,459.65,,
20140114,131.06,124.8,251.28,276.77,610.17,321.32,350.08,373.18,544.65,481.61,346.86,1675.36,349.47,330.3,99.9,2584.19,457.59,,
20140113,132.82,124.52,250.7,276.1,609.48,320.99,350.02,372.65,543.99,481,348.52,1683.08,348.44,327.56,100.13,2568.27,456.52,,
20140110,131.05,123.64,248.93,275.42,610.3,322.3,352.27,370.54,543.89,480.1,345.29,1676.21,346.35,327.12,99.72,2570.99,472.43,,
20140109,131.26,122.33,246.3,272.29,605.81,320.18,349.98,367.06,539.65,476.13,340.65,1649.83,343.72,325.35,99.3,2585.92,455.15,,
20140108,131.75,123.68,249.02,274.86,610.67,323.02,352.42,369.21,543.73,479.48,346.03,1643.66,346.03,324.28,100.38,2598.12,455.47,,
20140107,133.76,124.87,251.41,276.83,615.22,325.5,354.91,371.73,547.7,482.92,346.84,1650.92,351.18,322.61,101.28,2598.43,456.63,,
20140106,135.1,125.06,251.79,277.1,613.84,324.16,353.36,372.74,547.06,482.91,346.37,1664.07,352.1,324.35,101.39,2600.74,456.76,,
20140103,135.27,124.91,251.49,276.53,614.43,239.35,354.28,371.61,547.11,482.5,346.13,1665.89,350.13,323.69,100.58,2606.59,455.69,,
20140102,134.89,125.4,252.48,277.41,620.36,329.35,359.22,371.38,551.19,484.93,351.19,1649.27,348.06,322.98,100.71,2628.77,455.35,,
20131231,134.69,125.75,253.19,280.17,632.29,338.05,369.47,371.29,559.51,490.03,349.83,1614.49,351.63,319.8,101.41,2628.07,456.36,,
20131230,133.33,127.14,255.98,282.57,635.79,340.15,371.13,372.66,562.39,492.34,352.84,1618.79,352.52,320.05,101.89,2630.96,455.72,,
20131227,132.92,127.61,256.93,284.16,640.67,343.07,374.68,374.56,566.4,495.56,352.94,1635.29,355.36,320.59,102.26,2632.09,456.62,,
20131226,132.68,127.48,256.67,282.91,637.76,341.94,372.98,371.59,563.43,492.57,347.05,1631.91,353.32,318.96,101.26,2628.7,455.54,,
20131225,132.43,127.48,256.67,282.84,637.04,341.08,372.03,372.59,563.24,492.85,347.05,1616.85,356.06,318.92,101.19,2628.7,455.54,,
20131224,132.49,127.48,256.67,282.84,637.04,341.08,372.03,372.59,563.24,492.85,347.05,1616.85,356.06,318.92,101.19,2628.7,455.54,,
20131223,132.94,127.34,256.37,282.09,635.61,340.12,370.76,372.35,562.17,492.09,345.97,1608.71,356.15,319.7,100.97,2630.06,455.32,,
20131220,132.79,127.59,256.87,283.13,637.1,340.72,371.63,373.82,563.67,493.59,347.17,1617,358.17,319.65,101.88,2620.6,454.22,,
20131219,132.95,126.73,255.15,281.37,632,337.92,368.36,371.06,559.23,489.77,343.84,1602.36,355.5,318.45,100.86,2629.78,453.63,,
20131218,133,126.03,253.74,280.19,627.88,334.59,365.37,372.07,556.67,488.59,346.9,1660.08,353.83,317.41,100.27,2631.39,459.31,,
20131217,133.03,126.04,253.76,279.6,624.29,331.59,361.83,373.28,554.54,487.74,347.14,1652.05,356.45,317.57,100.2,2637.58,460.51,,
20131216,134.72,126.34,254.36,280.5,627.39,333.52,364.1,374.24,557.01,489.64,346.96,1671.57,356.67,319.64,101.41,2641.87,462.09,,
20131213,136.76,126.11,253.91,279.67,623.59,330.84,360.81,374.01,554.28,487.87,346.27,1654.9,357.52,319.2,101.28,2638.16,460.69,,
20131212,138.26,126.33,254.34,280.16,626.38,332.67,362.7,374.61,556.42,489.42,344.58,1641.93,359.64,320.49,100.8,2634.97,463.34,,
20131211,139.08,127.06,255.81,281.02,629.95,334.34,364.86,377.43,559.81,492.61,345.93,1689.27,362.95,319.6,100.81,2652.59,465.67,,
20131210,138.86,126.52,254.73,280.77,630.05,334.8,365.75,376.25,559.5,491.96,342.91,1693.43,361.53,320.48,100.5,2656.24,464.04,,
20131209,140.28,125.98,253.65,278.87,628.35,333.56,364.36,376.26,558.32,491.24,340.93,1655.43,363.5,322.27,99.55,2658.59,460.95,,
20131206,138.39,125.38,252.43,278.66,631.94,336.71,368.38,374.61,560.31,491.82,338.87,1647.47,362.25,320.85,99.88,2658.59,460.98,,
20131205,138.4,125.22,252.11,277.62,630.16,335.7,367.16,373.73,558.78,490.54,335.94,1651.37,362.01,320.46,99.3,2667.03,461.66,,
20131204,139.24,125.05,251.76,278.02,631.85,336.05,368.2,376.43,560.82,492.85,337.21,1672.06,364.68,323.12,99.73,2652.64,462.25,,
20131203,138.33,124.21,250.07,276.34,629.81,335.4,367.4,373.87,558.58,490.47,331.31,1633.09,364.58,322.61,100.26,2648.92,461.84,,
20131202,137.31,123.89,249.43,274.75,623.53,330.91,362.24,373.64,554.12,487.62,332.1,1636.7,362.57,324.66,100.67,2657.45,462.64,,
20131129,137.15,124.22,250.09,274.97,620.12,327.44,358.41,376.66,552.68,487.91,335.13,1677.92,365.21,324.79,101.49,2646.69,463.15,,
20131128,137.38,123.55,248.74,273.5,620.76,328.49,359.82,374.9,552.58,487.16,333.73,1659.59,363.35,324.44,100.86,2640.91,462.2,,
20131127,136.5,123.55,248.74,273.5,620.76,328.49,359.82,374.9,552.58,487.16,333.73,1659.59,363.35,324.44,100.86,2644.51,462.2,,
20131126,136.09,123.83,249.3,274.77,622.4,329.61,361.22,375.11,553.79,487.99,336.56,1666.01,362.8,322.67,101.45,2641.2,462.84,,
20131125,136.53,123.89,249.43,275.08,622.58,329.54,361.21,375.74,554.12,488.44,337.85,1666.47,364.57,320.13,101.31,2633.55,462.11,,
20131122,136.48,123.81,249.26,275.21,624.37,331.03,363.03,375.17,555.19,488.88,338.71,1669.74,362.88,319.97,100.87,2631.39,460.36,,
20131121,135.74,123.29,248.21,275.55,622.23,329.68,361.75,374.54,553.5,487.59,336.37,1670.16,362,321.73,102.13,2631.9,459.72,,
20131120,137.33,122.43,246.47,273.3,614.19,324.02,355.41,373.94,547.68,483.76,335.9,1688.64,360.32,321.44,102.17,2620.09,459.12,,
20131119,137.83,122,245.62,272.47,611.67,322.03,353.55,374.43,546.07,482.96,336.2,1709.71,360.95,319.81,101.79,2622.62,457.98,,
20131118,136.23,122.42,246.45,272.92,613.95,323.78,355.3,374.16,547.58,483.79,335.31,1708.56,359.79,322.32,102.19,2613.78,457.44,,
20131115,137.11,123.21,248.05,274.34,616.92,325.14,356.7,376.6,550.42,486.49,337.43,1730.2,361.28,325.28,101.66,2611.18,458.63,,
20131114,137.86,123.23,248.08,273.84,616.8,324.78,356.48,377.43,550.6,486.93,336.53,1728.99,364.01,324.22,100.97,2607.48,456.8,,
20131113,136.74,122.83,247.28,273.49,613.7,322.36,353.87,377.94,548.6,485.89,336.59,1705.19,365.64,325.18,101.84,2616.02,457.17,,
20131112,135.96,123.11,247.85,273.43,609.25,318.85,349.73,378.78,545.75,484.46,339.9,1711.62,365.84,324.04,102.01,2621.2,457.05,,
20131111,135.93,123.53,248.69,274.78,614.2,322.34,353.9,379.09,549.31,486.78,342.06,1728.11,364.72,323.76,101.59,2616.68,457.5,,
20131108,136.07,123.26,248.14,274.39,609.95,319.58,350.83,378.1,546.02,484.36,342.83,1732.2,362.96,321.87,102.06,2614.67,458.19,,
20131107,136.62,122.69,247,273.16,605.02,316.57,347.6,376.36,542.03,481.22,342.64,1763.42,359.38,319.11,101.76,2613.59,455.8,,
20131106,137.28,123,247.61,273.93,609.73,320.22,351.87,375.68,545.11,482.85,342.28,1775.16,358.14,318.05,101.62,2613.59,455.2,,
20131105,136.13,122.79,247.2,273.03,606.77,317.75,349.19,376.61,543.33,482.12,343.73,1762.38,359.41,319.02,101.87,2608.42,455.05,,
20131104,135.93,123.2,248.02,273.73,610.66,320.26,352.12,377.6,546.36,484.38,343.76,1770.81,361.08,318.9,101.81,2615.17,456.72,,
20131101,137.26,123.87,249.36,274.96,612.24,320.86,352.55,379.26,547.99,486.03,348.37,1770.46,362.08,318.81,102.12,2626.55,457.13,,
20131031,132.25,125.23,252.1,277.86,622.52,327.74,360.14,381.1,555.77,491.55,349.67,1783.12,363.72,320.69,102.61,2627.27,457.26,,
20131030,131.01,126.64,254.94,280.02,627.21,329.95,362.51,384.76,560.2,495.71,353.4,1824.79,366.3,322.9,103.02,2632.89,458.5,,
20131029,130.35,126.49,254.65,280.64,627.67,330.12,362.68,385.24,560.67,496.19,350.49,1815.23,367.8,326.04,103.58,2650.09,457.48,,
20131028,131.73,126.91,255.48,281.87,629.69,331.35,363.96,385.97,562.32,497.49,350.94,1823.59,368.66,326.08,105.08,2658.62,457.24,,
20131025,133.34,127.51,256.71,282.56,624.36,326.88,358.3,387.79,559.16,496.25,349.88,1824.98,374.3,323,105.88,2658.62,457.83,,
20131024,133.95,127.19,256.06,281.66,622.84,325.78,357.3,387.8,558.1,495.6,347.87,1824.29,375.83,322.06,105.85,2688.4,457.83,,
20131023,131.82,127.11,255.9,281.74,623.91,326.48,358.14,388.02,558.92,496.19,346.68,1803,378.64,320.41,107.39,2682.5,458.16,,
20131022,133.5,128.11,257.91,284.72,632.65,332.11,364.65,390.23,565.73,501.25,353.8,1814.91,378.41,321.31,108.92,2685.73,457.94,,
20131021,134.51,128.12,257.92,285.34,634.81,334.41,366.95,388,566.54,500.88,348.68,1778.09,379.67,318.22,109.07,2680.37,457.72,,
20131018,134.78,128.69,259.07,286.92,638.62,337.16,369.7,388.05,569.22,502.56,348.1,1772.9,379.97,318.97,109.54,2677.65,459.55,,
20131017,134.61,128.19,258.06,286.42,634.96,335.06,367.34,386.36,566.13,499.99,347.5,1783.13,376.27,319.21,108.65,2670.69,459.38,,
20131016,134.79,128.26,258.19,287.6,641.27,340.02,372.93,385.21,570.18,502.04,348.66,1729.24,374.52,321.85,108.5,2667.05,466.66,,
20131015,133.82,127.76,257.19,286.31,636.38,336.8,369.14,384.19,566.44,499.34,347.31,1716.73,374.65,319.83,108.03,2677.18,466.35,,
20131014,134.14,128.32,258.33,287.47,639.44,338.8,371.3,384.89,568.8,501.07,348.77,1722.42,375.4,319.09,108.84,2674.67,466.08,,
20131011,133.34,127.78,257.24,286.61,638.45,338.54,371.15,383.48,567.66,499.82,347.65,1711.56,373.92,318.4,108.49,2666,465.49,,
20131010,132.82,128.17,258.02,287.38,642.05,341.08,374.35,383.73,570.26,501.52,345.15,1751.91,374.14,317.96,107.49,2656.39,465.36,,
20131009,132.22,127.4,256.47,285.5,633.36,334.72,367.37,383.84,564.22,497.83,342.25,1763.97,375.72,317.18,107.19,2653.46,464.38,,
20131008,131.97,128.52,258.71,288,640.42,339.05,372.3,386.28,569.92,502.3,346.28,1790.15,376.23,319.63,107.49,2636.76,464.57,,
20131007,131.41,128.11,257.89,287.34,638.02,337.12,370.53,386.85,568.42,501.6,345.19,1790.14,378.26,319.03,107.41,2636.76,465.16,,
20131004,131.41,127.26,256.18,286.45,637.24,337.08,371.06,385.26,567.38,500.33,344.84,1765.7,376.31,319,108.11,2621.79,467.06,,
20131003,131.41,126.91,255.48,285.55,635.73,336.45,370.37,383.83,565.87,498.85,341.25,1775.11,375.77,317.06,108.36,2618.39,466.86,,
20131002,131.41,127.23,256.11,286.44,637.18,337.43,371.32,384.05,566.95,499.6,345.06,1779.9,374.22,316.57,108.13,2617.06,466.77,,
20131001,131.41,126.28,254.21,284.02,629.49,332.73,365.72,381.33,560.72,494.69,342.29,1731.74,372.41,316.32,107.48,2617.06,467.99,,
20130930,131.41,127.11,255.88,285.54,632.4,333.86,367.2,384.32,563.69,497.69,347.46,1785.35,373.01,317.07,107.22,2616.28,467.57,,
20130927,132.07,128.01,257.69,286.98,636.39,335.92,369.43,386.88,567.29,500.91,346.96,1800.97,376.96,318.87,105.92,2617.03,470.61,,
20130926,135.36,127.81,257.29,286.77,637.03,336.77,370.48,385.73,567.37,500.51,344.29,1782.54,377.36,317.78,106.77,2632.57,470.57,,
20130925,135.61,127.45,256.56,285.88,633.82,334.77,368.28,384.7,564.81,498.53,341.74,1798.02,375.75,318.13,106.58,2617.15,468.89,,
20130924,133.89,126.85,255.37,285.17,632.59,334.98,368.48,381.32,562.88,496.02,339.69,1771.51,371.39,317.61,105.96,2617.44,469.45,,
20130923,132.47,127.59,256.84,286.17,633.42,335.47,368.59,381.69,563.58,496.6,344.07,1786.9,370.71,314.19,105.38,2615.71,469.67,,
20130920,132.07,128.29,258.26,287.44,638.63,339.57,372.94,380.71,566.91,498.27,343.92,1794.09,369.28,312.4,105.09,2634.75,470.93,,
20130919,132.07,130,261.7,290.51,643.27,341.22,374.71,385.98,571.82,503.36,348.56,1851.51,374.42,313.62,105.4,2634.75,471.14,,
20130918,132.07,128.92,259.53,289.54,645.92,344.91,378.93,380.62,571.99,501.37,340.54,1761.05,372.07,313.08,104.9,2634.75,469.79,,
20130917,131.41,128.02,257.72,286.72,636.3,338.56,371.57,378.63,564.63,496.05,336.97,1765.44,370.16,312.09,104.22,2634.75,469.88,,
20130916,133.52,128.89,259.47,289.46,644.19,343.76,377.53,380.28,570.67,500.42,337.8,1777.65,371.49,314.34,105.04,2634.75,470.47,,
20130913,136.44,129.32,260.33,291.02,650.02,347.75,382.29,381.04,574.99,503.39,337.57,1763.84,374.5,312.82,105.61,2639.92,470.6,,
20130912,136.69,129.91,261.51,292.05,652.26,348.42,383.27,383.97,577.48,506.07,339.46,1794.15,378.67,311.57,105.62,2646.69,473.08,,
20130911,136.26,129.43,260.55,290.68,647.51,344.85,379.52,384.32,574.26,504.22,341.21,1843.79,376.41,311.15,104.98,2657.25,471.63,,
20130910,136.05,129.29,260.28,290.09,647.13,344.92,379.59,383.26,573.66,503.44,340.53,1842.41,374.61,311.31,104.22,2654.98,470.53,,
20130909,136.39,130.34,262.38,292.27,657.13,352.25,387.93,383.08,580.61,507.65,342.01,1876.37,371.83,311.52,103.29,2677.02,469.97,,
20130906,136.47,130.77,263.25,293.34,664.33,357.13,393.82,384.17,585.99,511.4,342.32,1877.94,373.69,311.78,102.34,2677.02,472.57,,
20130905,137.71,129.77,261.24,290.71,657.07,353.11,389.07,380.33,579.7,506.02,338.58,1855.47,369.86,309.61,101.11,2682.79,471.11,,
20130904,138.86,130.29,262.28,290.58,656.07,351.88,387.27,381.85,579.48,506.48,338.75,1877.12,371.5,310.45,100.72,2682.79,472.5,,
20130903,139.35,131.65,265.02,292.79,660.66,354.04,389.79,385.46,583.83,510.57,344.19,1913.5,374.82,309.4,100.74,2674.39,472.46,,
20130902,139.49,130.44,262.59,291.16,657.05,351.77,387.53,384.36,580.96,508.37,340.71,1885.31,375.55,309.75,100.65,2674.39,472.96,,
20130830,139.63,130.44,262.59,291.16,657.05,351.77,387.53,384.36,580.96,508.37,340.71,1885.31,375.55,309.75,100.65,2692.54,472.96,,
20130829,140.3,131.62,264.96,293.79,663.48,355.83,392.01,386.27,586.06,512.26,344.55,1911.56,376.36,309.43,100.95,2692.54,472.99,,
20130828,142.19,132.37,266.46,295.69,668.6,358.88,395.62,388.31,590.28,515.66,350.14,1921.6,377.84,307.81,101.51,2696.37,474.5,,
20130827,141.25,132.27,266.26,294.71,662.96,354.25,390.38,389.9,586.83,514.15,352.95,1925.95,379.33,308,101.35,2692.3,472.3,,
20130826,141.09,131.45,264.6,292.87,650.66,344.61,379.46,392.06,578.91,510.1,354.68,1887.4,384.68,307.7,102.28,2651.15,474.84,,
20130823,139.27,130.18,262.06,290.79,649.4,345.99,381.16,385.03,575.81,505.45,354.68,1887.73,370.8,306.68,101.43,2651.15,472.35,,
20130822,138.74,129,259.68,288.34,643.29,342.72,377.23,381.45,570.41,500.72,352.86,1851.07,366.07,306.82,100.93,2654.67,470.58,,
20130821,138.9,129.07,259.82,288.23,642.3,340.88,375.45,384.87,570.8,502.29,351.72,1849.51,372.47,309.54,101.06,2657.28,471.7,,
20130820,139.12,129.49,260.66,290.34,645.45,342.74,377.63,386.18,573.41,504.42,355.87,1853.58,372,311.16,103.78,2666.94,471.32,,
20130819,140.09,130.2,262.1,293.07,649.52,344.84,379.97,388.82,577.1,507.72,355.77,1846.47,378.1,310.43,106.07,2671.52,474.66,,
20130816,139.34,129.61,260.9,292.49,649.93,345.86,381.49,386.6,576.67,506.59,360.46,1854.33,370.7,310.46,107.41,2649.71,472.34,,
20130815,142.5,129.53,260.75,292.45,648.86,345.12,380.46,386.5,575.9,506.08,354.62,1838.45,373.95,311.25,107.56,2649.71,473.06,,
20130814,144.18,128,257.66,290.04,643.68,342.57,377.84,382.79,571.11,501.68,354.25,1794.22,368.04,312.44,107.74,2656.96,471.68,,
20130813,143.78,127.06,255.76,288.08,641.23,341.73,377.08,379.92,568.49,498.94,351.89,1774.49,365.21,310.5,107.38,2656.96,472.42,,
20130812,140.02,127.24,256.12,288.24,638.88,339.39,374.35,381.82,567.44,499.03,351.55,1790.45,369.26,308.96,106.94,2692.47,472.67,,
20130809,136.32,125.57,252.78,285.38,634.71,337.75,372.79,377.59,563.19,494.76,350.98,1754.79,363.54,306.81,105.79,2671.26,469.11,,
20130808,136,125.02,251.67,283.49,627.95,332.94,367.09,377.27,558.36,491.65,345.11,1749.76,365.95,307.38,105.3,2597.58,468,,
20130807,133.42,123.73,249.07,281.54,629.7,335.85,370.61,372.26,558,489.48,336.65,1713.62,363.74,303.27,104.53,2597.58,467.46,,
20130806,131.96,124.28,250.16,281.37,634.83,339.57,374.59,372.32,561.61,491.73,335.79,1710.39,363.57,305.2,102.12,2610.3,466.91,,
20130805,130.56,125.02,251.66,283.18,639.59,342.99,378.5,372.42,564.97,493.84,336.34,1735.83,362.98,303.79,102.15,2671.35,467.75,,
20130802,130.21,125.68,253,283.77,642.74,344.6,380.23,374.5,567.84,496.43,337.89,1747.34,366.77,301.9,102.25,2672.61,466.83,,
20130801,130.43,126.26,254.16,285.08,646.77,347.15,382.98,375.66,571.02,498.84,337.5,1745.18,369.42,301.94,102.21,2679.2,468.27,,
20130731,130.63,126.16,253.95,283.94,638.64,340.76,375.47,377.13,565.79,496.19,333.7,1747.34,374.06,302.55,102.88,2661.18,467.95,,
20130730,131.19,125.27,252.16,281.68,632.09,336.79,371,374.71,560.45,491.95,327.61,1761.75,371.7,302.56,102.95,2662.9,466.48,,
20130729,131.59,126.17,253.97,283.63,636.48,339.5,373.95,376.16,563.98,494.69,332.91,1769.3,370.58,304.56,102.84,2669.44,467.24,,
20130726,133.48,126.62,254.87,284.46,636.81,339.77,373.91,376.09,564.19,494.79,332.97,1759.29,370.86,304.54,102.14,2680.8,468.32,,
20130725,132.63,127.78,257.22,286.9,640.68,341.73,375.84,378.68,567.71,497.97,339.32,1772.19,371.81,305.37,102.67,2676.53,470.19,,
20130724,132.89,128.5,258.65,287.74,642.1,341.87,375.78,381.41,569.56,500.18,342.34,1759.75,375.83,306.49,101.47,2703.62,470.36,,
20130723,133.17,129.68,261.04,290.65,648.62,345.87,380.17,383.68,574.84,504.33,341.16,1779.93,380.16,306.51,102.62,2705,470.1,,
20130722,131.99,129.86,261.41,291.04,648.43,344.79,379.21,386.52,575.6,505.9,340.91,1785.04,386.69,304.72,102.85,2718.11,471.8,,
20130719,132.36,129.66,261,290.92,650.66,347.17,381.51,384.22,576.44,505.52,336.86,1723.26,386.75,305.09,102.25,2717.37,470.77,,
20130718,132.44,129.49,260.65,290.51,651.05,347.92,382.28,382.79,576.26,504.86,334.99,1712.53,384.83,306.14,102.02,2711.38,470.1,,
20130717,130.33,128.42,258.5,287.96,646.65,344.94,379.56,382.13,572.97,502.57,334.45,1704.97,385.18,303.81,101.19,2709.91,468.31,,
20130716,128.41,129.06,259.79,288.48,645.99,343.52,377.77,385.02,573.43,503.97,338.3,1725.83,387.18,305.77,100.95,2706.81,468.64,,
20130715,129.09,128.37,258.4,286.8,644.4,343.22,377.44,382.41,571.49,501.76,335.22,1717.07,384.08,305.37,101.09,2707.03,467.99,,
20130712,127.51,128.45,258.55,286.66,644.63,342.79,377.05,384.22,572.22,502.92,339.44,1709.76,386.75,303.43,100.34,2711.43,469.67,,
20130711,126.43,128.6,258.88,286.68,641.56,339.46,373.37,387.57,571.13,503.55,339.52,1713.79,392.57,305.13,100.86,2720.23,471.81,,
20130710,124.51,128.3,258.26,286.17,644.31,342.38,376.44,384.77,572.17,503.1,334.26,1666.95,390.95,306.93,101.66,2713.8,471.81,,
20130709,123.9,127.27,256.19,283.6,637.17,337.75,371.26,383.04,566.63,499.01,328.92,1664.44,389.72,308.32,101.68,2698.35,470.96,,
20130708,120.21,126.93,255.49,282.64,634.83,337.03,370.13,380.04,564.04,496.24,332.41,1649.93,381.96,309.25,101.51,2702.1,470.17,,
