품목비교 Historical Data
조회기간 :,2008-07-19 ~ 2018-07-17
표시기준 :,Value(Price)로 표시
순서 :,최근부터(DESC)
병합기준 :,Union
[일간 기준]
,"Baltic Dry Index (BDI)1985.01.04"
20131106,1602
20131105,1600
20131104,1552
20131101,1525
20131031,1504
20131030,1484
20131029,1551
20131028,1619
20131025,1671
20131024,1708
20131023,1786
20131022,1847
20131021,1878
20131018,1901
20131017,1960
20131016,1965
20131015,1963
20131014,1961
20131011,1985
20131010,2011
20131009,2125
20131008,2146
20131007,2115
20131004,2084
20131003,2047
20131002,2008
20131001,1994
20130930,2003
20130927,2046
20130926,2113
20130925,2127
20130924,2021
20130923,1947
20130920,1904
20130919,1860
20130918,1822
20130917,1740
20130916,1651
20130913,1636
20130912,1621
20130911,1628
20130910,1541
20130909,1478
20130906,1352
20130905,1279
20130904,1215
20130903,1168
20130902,1139
20130830,1132
20130829,1136
20130828,1146
20130827,1169
20130823,1165
20130822,1158
20130821,1156
20130820,1145
20130819,1115
20130816,1102
20130815,1091
20130814,1060
20130813,1007
20130812,996
20130809,1001
20130808,1012
20130807,1024
20130806,1046
20130805,1058
20130802,1065
20130801,1066
20130731,1062
20130730,1067
20130729,1075
20130726,1082
20130725,1092
20130724,1117
20130723,1127
20130722,1135
20130719,1138
20130718,1146
20130717,1151
20130716,1152
20130715,1151
20130712,1149
20130711,1139
20130710,1130
20130709,1120
20130708,1115
20130705,1099
20130704,1103
20130703,1133
20130702,1170
20130701,1179
20130628,1171
20130627,1151
20130626,1125
20130625,1090
20130624,1062
20130621,1027
20130620,1012
20130619,995
20130618,962
20130617,925
20130614,900
20130613,873
20130612,847
20130611,825
20130610,815
20130607,812
20130606,806
20130605,801
20130604,805
20130603,806
20130531,809
20130530,811
20130529,818
20130528,822
20130524,826
20130523,828
20130522,829
20130521,830
20130520,836
20130517,841
20130516,850
20130515,861
20130514,872
20130513,879
20130510,884
20130509,889
20130508,892
20130507,889
20130503,878
20130502,873
20130501,862
20130430,863
20130429,868
20130426,871
20130425,872
20130424,879
20130423,885
20130422,889
20130419,888
20130418,885
20130417,885
20130416,880
20130415,876
20130412,875
20130411,865
20130410,859
20130409,856
20130408,858
20130405,861
20130404,866
20130403,877
20130402,896
20130328,910
20130327,922
20130326,931
20130325,935
20130322,933
20130321,930
20130320,923
20130319,912
20130318,899
20130315,892
20130314,880
20130313,875
20130312,865
20130311,847
20130308,843
20130307,834
20130306,820
20130305,806
20130304,789
20130301,776
20130228,757
20130227,745
20130226,741
20130225,743
20130222,740
20130221,737
20130220,735
20130219,738
20130218,747
20130215,753
20130214,748
20130213,751
20130212,747
20130211,746
20130208,748
20130207,749
20130206,740
20130205,739
20130204,745
20130201,750
20130131,760
20130130,767
20130129,779
20130128,792
20130125,798
20130124,808
20130123,817
20130122,825
20130121,838
20130118,837
20130117,820
20130116,781
20130115,765
20130114,762
20130111,760
20130110,751
20130109,743
20130108,734
20130107,712
20130104,706
20130103,700
20130102,698
20121224,699
20121221,700
20121220,708
20121219,720
20121218,743
20121217,766
20121214,784
20121213,799
20121212,826
20121211,900
20121210,937
20121207,966
20121206,990
20121205,1022
20121204,1054
20121203,1077
20121130,1086
20121129,1097
20121128,1104
20121127,1097
20121126,1094
20121123,1090
20121122,1084
20121121,1073
20121120,1066
20121119,1054
20121116,1036
20121115,1024
20121114,1011
20121113,985
20121112,965
20121109,940
20121108,916
20121107,916
20121106,947
20121105,971
20121102,986
20121101,1000
20121031,1026
20121030,1043
20121029,1048
20121026,1049
20121025,1051
20121024,1088
20121023,1109
20121022,1037
20121019,1010
20121018,989
20121017,999
20121016,981
20121015,941
20121012,926
20121011,903
20121010,875
20121009,875
20121008,883
20121005,875
20121004,845
20121003,798
20121002,778
20121001,777
20120928,766
20120927,744
20120926,752
20120925,763
20120924,772
20120921,774
20120920,755
20120919,722
20120918,697
20120917,663
20120914,662
20120913,663
20120912,661
20120911,662
20120910,666
20120907,669
20120906,675
20120905,684
20120904,693
20120903,698
20120831,703
20120830,707
20120829,718
20120828,724
20120824,717
20120823,715
20120822,712
20120821,709
20120820,711
20120817,714
20120816,720
20120815,728
20120814,750
20120813,764
20120810,774
20120809,790
20120808,812
20120807,836
20120806,843
20120803,852
20120802,861
20120801,878
20120731,897
20120730,915
20120727,933
20120726,958
20120725,982
20120724,1003
