품목비교 Historical Data
조회기간 :,2008-07-19 ~ 2018-07-17
표시기준 :,Value(Price)로 표시
순서 :,최근부터(DESC)
병합기준 :,Union
[일간 기준]
,"Baltic Dirty Tanker Index (BDTI)1998.08.03"
20101019,731
20101018,729
20101015,727
20101014,729
20101013,741
20101012,753
20101011,757
20101008,757
20101007,746
20101006,714
20101005,689
20101004,684
20101001,684
20100930,686
20100929,690
20100928,690
20100927,690
20100924,687
20100923,680
20100922,679
20100921,678
20100920,680
20100917,680
20100916,678
20100915,682
20100914,689
20100913,690
20100910,691
20100909,690
20100908,689
20100907,694
20100906,700
20100903,702
20100902,705
20100901,708
20100831,715
20100827,724
20100826,730
20100825,735
20100824,747
20100823,754
20100820,762
20100819,776
20100818,786
20100817,805
20100816,820
20100813,816
20100812,808
20100811,797
20100810,788
20100809,784
20100806,779
20100805,765
20100804,771
20100803,779
20100802,789
20100730,796
20100729,809
20100728,823
20100727,844
20100726,859
20100723,861
20100722,853
20100721,863
20100720,851
20100719,842
20100716,832
20100715,808
20100714,791
20100713,780
20100712,789
20100709,796
20100708,809
20100707,814
20100706,820
20100705,824
20100702,831
20100701,844
20100630,855
20100629,876
20100628,896
20100625,917
20100624,927
20100623,939
20100622,944
20100621,934
20100618,925
20100617,918
20100616,918
20100615,911
20100614,915
20100611,912
20100610,905
20100609,893
20100608,890
20100607,898
20100604,903
20100603,911
20100602,921
20100601,938
20100528,962
20100527,975
20100526,1025
20100525,1054
20100524,1088
20100521,1114
20100520,1122
20100519,1112
20100518,1104
20100517,1097
20100514,1094
20100513,1083
20100512,1070
20100511,1041
20100510,1002
20100507,992
20100506,988
20100505,984
20100504,995
20100430,996
20100429,992
20100428,994
20100427,996
20100426,987
20100423,976
20100422,972
20100421,971
20100420,965
20100419,959
20100416,952
20100415,937
20100414,930
20100413,938
20100412,938
20100409,937
20100408,935
20100407,921
20100406,930
20100401,949
20100331,964
20100330,974
20100329,1012
20100326,1049
20100325,1073
20100324,1105
20100323,1104
20100322,1096
20100319,1072
20100318,1044
20100317,992
20100316,950
20100315,933
20100312,924
20100311,913
20100310,902
20100309,881
20100308,876
20100305,878
20100304,880
20100303,880
20100302,883
20100301,889
20100226,897
20100225,905
20100224,915
20100223,900
20100222,902
20100219,904
20100218,902
20100217,910
20100216,917
20100215,922
20100212,926
20100211,932
20100210,938
20100209,953
20100208,967
20100205,980
20100204,1000
20100203,1018
20100202,1037
20100201,1047
20100129,1077
20100128,1101
20100127,1106
20100126,1111
20100125,1143
20100122,1165
20100121,1198
20100120,1196
20100119,1208
20100118,1208
20100115,1216
20100114,1197
20100113,1164
20100112,1122
20100111,1100
20100108,1073
20100107,1046
20100106,1034
20100105,1025
20100104,1024
20091224,814
20091223,815
20091222,810
20091221,804
20091218,803
20091217,798
20091216,782
20091215,765
20091214,752
20091211,741
20091210,730
20091209,724
20091208,720
20091207,722
20091204,720
20091203,704
20091202,687
20091201,671
20091130,679
20091127,683
20091126,695
20091125,699
20091124,701
20091123,682
20091120,673
20091119,659
20091118,643
20091117,645
20091116,656
20091113,655
20091112,645
20091111,614
20091110,593
20091109,582
20091106,584
20091105,588
20091104,583
20091103,580
20091102,588
20091030,593
20091029,595
20091028,592
20091027,581
20091026,579
20091023,580
20091022,581
20091021,580
20091020,566
20091019,564
20091016,568
20091015,567
20091014,558
20091013,560
20091012,551
20091009,546
20091008,540
20091007,537
20091006,540
20091005,547
20091002,553
20091001,557
20090930,570
20090929,574
20090928,565
20090925,565
20090924,560
20090923,555
20090922,544
20090921,529
20090918,523
20090917,510
20090916,503
20090915,497
20090914,496
20090911,487
20090910,478
20090909,471
20090908,468
20090907,469
20090904,469
20090903,471
20090902,474
20090901,487
20090828,500
20090827,504
